OWNER;TABLE_NAME;COLUMN_ID;COLUMN_NAME;DATA_TYPE;DATA_LENGTH;NULLABLE;DATA_SCALE;AVG_COL_LEN;NUM_DISTINCT;NUM_NULLS;DENSITY;DEFAULT_ON_NULL;NUM_BUCKETS;COMMENTS;CONSTRAINTS
SINFA;PRODUTO;3;DSC_UNIDADE;VARCHAR2;10;N;;4;5367;0;0,000186323830817962;NO;1;Unidade do produto ;SYS_C0059729 (CHECK, ENABLED)
SINFA;PRODUTO;4;VLR_ALIQUOTA_INTERNA;NUMBER;22;N;2;3;13;0;0,0769230769230769;NO;1;Al�quota intern do produto;"CKC_VLR_ALIQUOTA_INTE_PRODUTO (CHECK, ENABLED); SYS_C0059730 (CHECK, ENABLED)"
SINFA;PRODUTO;5;VLR_RED_INTERNA;NUMBER;22;N;4;3;777;0;5,35358387106514E-08;NO;254;reducao da base de calculo para trafego interno;SYS_C0059731 (CHECK, ENABLED)
SINFA;PRODUTO;6;TIP_TRIB_INTERNA;VARCHAR2;3;N;;3;6;0;0,166666666666667;NO;1;Tributacao do produto para trafego interno;"CKC_TIP_TRIB_INTERNA_PRODUTO (CHECK, ENABLED); SYS_C0059732 (CHECK, ENABLED)"
SINFA;PRODUTO;7;VLR_AGREG_INTERNA;NUMBER;22;N;4;3;350;0;0,00285714285714286;NO;1;Valor de agrega��o interna do produto.;SYS_C0059733 (CHECK, ENABLED)
SINFA;PRODUTO;8;SEQ_SITUACAO_TRIBUTARIA_A;NUMBER;22;N;0;3;9;0;5,35358387106514E-08;NO;9;Sequence de Situacao Tributaria A.;"FK_PRO_R_SIT_TRI_A (FOREIGN KEY, ENABLED); SYS_C0059734 (CHECK, ENABLED)"
SINFA;PRODUTO;9;COD_CLASS_FISCAL;VARCHAR2;8;Y;;2;23634;8994902;4,23119235000423E-05;NO;1;codigo da classfica��o fiscal do produto.; (, )
SINFA;PRODUTO;10;VLR_RED_NOM_INTERNA;NUMBER;22;Y;4;3;7;0;0,142857142857143;NO;1;Valor da redu��o nominal interna.; (, )
SINFA;PRODUTO;11;COD_NCM;NUMBER;22;Y;0;4;7282;3551629;0,000072;NO;254;C�digo da NCM.;FK_PRO_R_NCM (FOREIGN KEY, ENABLED)
SINFA;PRODUTO;12;COD_CEST;VARCHAR2;7;Y;;2;923;9287440;0,000217;NO;254;C�digo Especificador da Substitui��o Tribut�ria.; (, )
SINFA;PRODUTO_EXCECAO;1;SEQ_PRODUTO_EXCECAO;NUMBER;22;N;0;4;266;0;0,0037593984962406;NO;1;Sequence de produto excecao.;"PK_PRODUTO_EXCECAO (PRIMARY KEY, ENABLED); SYS_C0059738 (CHECK, ENABLED)"
SINFA;PRODUTO_EXCECAO;2;SEQ_PRODUTO;NUMBER;22;N;0;6;266;0;0,0037593984962406;NO;1;Identificador ?nico do produto;"FK_PRO_R_PRO_EXEC (FOREIGN KEY, ENABLED); SYS_C0059739 (CHECK, ENABLED)"
SINFA;PRODUTO_EXCECAO;3;TIPO;NUMBER;22;N;0;3;2;0;0,5;NO;1;Informacao referente a qual regra se aplica esse produto_excecao.;"CKC_TIPO_PRODUTO_EXCECAO (CHECK, ENABLED); SYS_C0059740 (CHECK, ENABLED)"
SINFA;PRODUTO_GRUPO;1;SEQ_PRODUTO_GRUPO;NUMBER;22;N;0;3;16;0;0,0625;NO;1;Identificador de produto grupo.;"PK_PRODUTO_GRUPO (PRIMARY KEY, ENABLED); SYS_C0059743 (CHECK, ENABLED)"
SINFA;PRODUTO_GRUPO;2;COD_PRODUTO_GRUPO;VARCHAR2;2;N;;3;16;0;0,03125;NO;16;Codigo do grupo.;SYS_C0059744 (CHECK, ENABLED)
SINFA;PRODUTO_GRUPO;3;NOM_PRODUTO_GRUPO;VARCHAR2;100;N;;20;16;0;0,0625;NO;1;Nome do produto grupo.;SYS_C0059745 (CHECK, ENABLED)
SINFA;PRODUTO_GRUPO;4;STA_ATIVO;NUMBER;22;Y;0;3;1;0;0,03125;NO;1;Indica se o grupo est? ou n?o ativo para uso no agrupamento de produtos.; (, )
SINFA;PRODUTO_HOMOLOG;1;SEQ_PRODUTO_HOMOLOG;NUMBER;22;N;0;6;854;0;0,00117096018735363;NO;1;Identificador �nico do produto;"FK_PRO_R_PRO_HOM (FOREIGN KEY, ENABLED); PK_PRODUTO_HOMOLOG (PRIMARY KEY, ENABLED); SYS_C0059747 (CHECK, ENABLED)"
SINFA;PRODUTO_HOMOLOG;2;VLR_PAUTA;NUMBER;22;N;2;4;117;0;0,000585480093676815;NO;117;Valor de pauta do produto;SYS_C0059748 (CHECK, ENABLED)
SINFA;PRODUTO_HOMOLOG;3;TIP_ORIGEM_PRODUTO;VARCHAR2;3;N;;2;1;0;1;NO;1;Origem do produto;"CKC_TIP_ORIGEM_PRODUT_PRODUTO_ (CHECK, ENABLED); SYS_C0059749 (CHECK, ENABLED)"
SINFA;PRODUTO_HOMOLOG;4;VLR_ALIQ_INTERESTADUAL;NUMBER;22;N;2;3;3;0;0,333333333333333;NO;1;al�quota do produto para transa��o interestadual;SYS_C0059750 (CHECK, ENABLED)
SINFA;PRODUTO_HOMOLOG;5;VLR_ALIQ_EXPORTACAO;NUMBER;22;N;2;3;7;0;0,142857142857143;NO;1;al�quota do produto para exporta��o;SYS_C0059751 (CHECK, ENABLED)
SINFA;PRODUTO_HOMOLOG;6;VLR_RED_INTERESTADUAL;NUMBER;22;N;4;3;4;0;0,25;NO;1;reducao da base de calculo para trafego interestadual;SYS_C0059752 (CHECK, ENABLED)
SINFA;PRODUTO_HOMOLOG;7;VLR_RED_EXPORTACAO;NUMBER;22;N;4;3;3;0;0,333333333333333;NO;1;reducao da base de calculo para exportacao;SYS_C0059753 (CHECK, ENABLED)
SINFA;PRODUTO_HOMOLOG;8;TIP_TRIB_INTERESTADUAL;VARCHAR2;3;N;;3;2;0;0,5;NO;1;Tributacao do produto para trafego interestadual;"CKC_TIP_TRIB_INTEREST_PRODUTO_ (CHECK, ENABLED); SYS_C0059754 (CHECK, ENABLED)"
SINFA;PRODUTO_HOMOLOG;9;TIP_TRIB_EXPORTACAO;VARCHAR2;3;N;;3;4;0;0,25;NO;1;Tributacao do produto para exportacao;"CKC_TIP_TRIB_EXPORTAC_PRODUTO_ (CHECK, ENABLED); SYS_C0059755 (CHECK, ENABLED)"
SINFA;PRODUTO_HOMOLOG;10;DSC_INSTRUCAO_NORMATIVA;VARCHAR2;10;N;;11;29;0;0,0344827586206897;NO;1;Instru��o normativa do produto.;SYS_C0059756 (CHECK, ENABLED)
SINFA;PRODUTO_HOMOLOG;11;DAT_VIGENCIA;DATE;7;N;;8;22;0;0,0454545454545455;NO;1;Data de vig�ncia do produto.;SYS_C0059757 (CHECK, ENABLED)
SINFA;PRODUTO_HOMOLOG;12;TIP_PAUTA;NUMBER;22;N;0;3;2;0;0,5;NO;1;Tipo de pauta do produto.;"CKC_TIP_PAUTA_PRODUTO_ (CHECK, ENABLED); SYS_C0059758 (CHECK, ENABLED)"
SINFA;PRODUTO_HOMOLOG;13;COD_PRODUTO_SERVICO;NUMBER;22;Y;0;4;133;0;0,0075187969924812;NO;1;Codigo do servi�o produto.; (, )
SINFA;PRODUTO_HOMOLOG;14;VLR_AGREG_INTERESTADUAL;NUMBER;22;N;4;2;1;0;1;NO;1;Agrega��o interestadual do produto.;SYS_C0059759 (CHECK, ENABLED)
SINFA;PRODUTO_HOMOLOG;15;VLR_AGREG_EXPORTACAO;NUMBER;22;N;4;2;1;0;1;NO;1;Agregacao de exportacao do produto.;SYS_C0059760 (CHECK, ENABLED)
SINFA;PRODUTO_HOMOLOG;16;STA_ATIVO;NUMBER;22;Y;0;3;2;0;0,000585480093676815;NO;2;indica a situacao do produto.;CKC_STA_ATIVO_PRODUTO_ (CHECK, ENABLED)
SINFA;PRODUTO_HOMOLOG;17;COD_PRODUTO_HOMOLOG;VARCHAR2;10;N;;4;134;0;0,000585480093676815;NO;134;codigo de produto homologado;SYS_C0059761 (CHECK, ENABLED)
SINFA;PRODUTO_HOMOLOG;18;SEQ_PRODUTO_GRUPO;NUMBER;22;Y;0;3;16;5;0,000588928150765607;NO;16;Identificador de produto grupo.;FK_PRO_GRU_R_PRO (FOREIGN KEY, ENABLED)
SINFA;PRODUTO_HOMOLOG;19;STA_SOM_OPE_INTEREST;NUMBER;22;Y;0;3;2;0;0,5;NO;1;;CKC_STA_SOM_OPE_INTER_PRODUTO_ (CHECK, ENABLED)
SINFA;REG_PASSAGEM_NFA;1;SEQ_REG_PASSAGEM_NFA;NUMBER;22;N;0;5;189518;0;5,27654365284564E-06;NO;1;C�digo da NFA.;"PK_REG_PASSAGEM_NFA (PRIMARY KEY, ENABLED); SYS_C0059769 (CHECK, ENABLED)"
SINFA;REG_PASSAGEM_NFA;2;SEQ_NFA;NUMBER;22;N;0;6;186480;0;5,36250536250536E-06;NO;1;C�digo da NFA.;"FK_REG_PAS_NFA_R_NF_AVU (FOREIGN KEY, ENABLED); SYS_C0059770 (CHECK, ENABLED)"
SINFA;REG_PASSAGEM_NFA;3;COD_ORGAO_LOCAL;NUMBER;22;N;0;6;26;0;2,63827182642282E-06;NO;26;C�DIGO DO �RG�O LOCAL;"FK_REG_PAS_NFA_R_ORG_LOC (FOREIGN KEY, ENABLED); SYS_C0059771 (CHECK, ENABLED)"
SINFA;REG_PASSAGEM_NFA;4;SEQ_USUARIO;NUMBER;22;N;0;5;395;0;0,000605;NO;254;Seq�encial do usu�rio;"FK_REG_PAS_NFA_R_USU (FOREIGN KEY, ENABLED); SYS_C0059772 (CHECK, ENABLED)"
SINFA;REG_PASSAGEM_NFA;5;DSC_CODIGO_AUTENTICIDADE;VARCHAR2;19;N;;20;188576;0;5,30290174783642E-06;NO;1;C�digo de Autenticidade que foi registrada passagem.;SYS_C0059773 (CHECK, ENABLED)
SINFA;REG_PASSAGEM_NFA;6;DAT_REG_PASSAGEM_NFA;DATE;7;N;;8;189518;0;5,27654365284564E-06;NO;1;Data e hora do registro de passagem.;SYS_C0059774 (CHECK, ENABLED)
SINFA;REPRES_EMP_NFA;1;SEQ_REPRES_EMP_NFA;NUMBER;22;N;0;5;63073;0;1,58546446181409E-05;NO;1;sequence da tabela.;"PK_REPRES_EMP_NFA (PRIMARY KEY, ENABLED); SYS_C0059776 (CHECK, ENABLED)"
SINFA;REPRES_EMP_NFA;2;DAT_CADASTRO;DATE;7;N;;8;60000;0;1,66666666666667E-05;NO;1;data do cadastro.;SYS_C0059777 (CHECK, ENABLED)
SINFA;REPRES_EMP_NFA;3;COD_CNPJ_EMPRESA;NUMBER;22;N;0;9;55472;0;0,000018;NO;254;codigo do cnpj da empresa que vai ser representada.;"REPRES_EMP_NFA_UK1 (UNIQUE, ENABLED); SYS_C0059778 (CHECK, ENABLED)"
SINFA;REPRES_EMP_NFA;4;STA_LIBERADO;NUMBER;22;N;0;3;2;0;7,92732230907044E-06;NO;2;indica se o cadastro esta liberado ou bloqueado.;"CKC_STA_LIBERADO_REPRES_E (CHECK, ENABLED); SYS_C0059779 (CHECK, ENABLED)"
SINFA;REPRES_EMP_NFA;5;SEQ_PESSOA_EMPRESA;NUMBER;22;Y;0;5;41264;19764;2,42341993020551E-05;NO;1;sequencial de pessoa(empresa).; (, )
SINFA;REPRES_EMP_NFA;6;SEQ_PESSOA_FISICA_JUR;NUMBER;22;Y;0;6;54556;0;1,83297895740157E-05;NO;1;Identificador da Pessoa Fisica Juridica no cadastro do representante.;REPRES_EMP_NFA_UK1 (UNIQUE, ENABLED)
SINFA;REPRES_EMP_NFA_HIST;1;SEQ_REPRES_EMP_NFA_HIST;NUMBER;22;N;0;5;46841;0;2,13488183429047E-05;NO;1;sequence de repres_emp_nfa_hist;"PK_REPRES_EMP_NFA_HIST (PRIMARY KEY, ENABLED); SYS_C0059783 (CHECK, ENABLED)"
SINFA;REPRES_EMP_NFA_HIST;2;SEQ_REPRES_EMP_NFA;NUMBER;22;N;0;5;42608;0;2,34697709350357E-05;NO;1;identificador da representacao.;"FK_REP_R_REP_EMP_NFA_HIS (FOREIGN KEY, ENABLED); SYS_C0059784 (CHECK, ENABLED)"
SINFA;REPRES_EMP_NFA_HIST;3;SEQ_USUARIO;NUMBER;22;N;0;5;274;0;1,06744091714524E-05;NO;254;identificador do usuario que efetuou a acao.;"FK_USU_R_REP_EMP_NFA_HIS (FOREIGN KEY, ENABLED); SYS_C0059785 (CHECK, ENABLED)"
SINFA;REPRES_EMP_NFA_HIST;4;DAT_HISTORICO;DATE;7;N;;8;46841;0;2,13488183429047E-05;NO;1;data de registro do historico;SYS_C0059786 (CHECK, ENABLED)
SINFA;REPRES_EMP_NFA_HIST;5;STA_ACAO_LIBERADO;NUMBER;22;N;0;3;2;0;0,5;NO;1;indica que se houve a a��o de liberar o representante.;"CKC_STA_ACAO_LIBERADO_REPRES_E (CHECK, ENABLED); SYS_C0059787 (CHECK, ENABLED)"
SINFA;REPRES_EMP_NFA_HIST;6;DSC_JUSTIFICATIVA;VARCHAR2;1024;N;;44;21598;0;4,63005833873507E-05;NO;1;justificativa da a��o.;SYS_C0059788 (CHECK, ENABLED)
SINFA;SOLICITACAO_ALT;1;SEQ_SOLICITACAO_ALT;NUMBER;22;N;0;7;316119;0;3,16336569456439E-06;NO;1;Identificador �nico da solicita��o de ALT (Autoriza��o de Livre Tr�nsito);"PK_SOLICITACAO_ALT (PRIMARY KEY, ENABLED); SYS_C0059791 (CHECK, ENABLED)"
SINFA;SOLICITACAO_ALT;2;NOM_REMETENTE;VARCHAR2;200;N;;36;18918;0;5,28597103287874E-05;NO;1;nome do remetente;SYS_C0059792 (CHECK, ENABLED)
SINFA;SOLICITACAO_ALT;3;DSC_ENDERECO_REM;VARCHAR2;300;N;;38;42620;0;2,34631628343501E-05;NO;1;Endereco do remetente;SYS_C0059793 (CHECK, ENABLED)
SINFA;SOLICITACAO_ALT;4;DSC_MUNICIPIO_REM;VARCHAR2;50;N;;11;2230;0;0,000448430493273543;NO;1;Municipio do remetente;SYS_C0059794 (CHECK, ENABLED)
SINFA;SOLICITACAO_ALT;5;NOM_DESTINATARIO;VARCHAR2;200;N;;34;47720;0;2,09555741827326E-05;NO;1;nome do destinatario;SYS_C0059795 (CHECK, ENABLED)
SINFA;SOLICITACAO_ALT;6;DSC_ENDERECO_DES;VARCHAR2;300;N;;35;73256;0;1,36507589821994E-05;NO;1;Endereco do destinatario;SYS_C0059796 (CHECK, ENABLED)
SINFA;SOLICITACAO_ALT;7;DSC_MUNICIPIO_DES;VARCHAR2;50;N;;11;4218;0;0,000237079184447606;NO;1;Municipio do destinatario;SYS_C0059797 (CHECK, ENABLED)
SINFA;SOLICITACAO_ALT;8;NUM_REQUERIMENTO;NUMBER;22;N;0;3;4;0;0,25;NO;1;Requerimanto da solicitacao de ALT (Autoriza��o de Livre Tr�nsito);"CKC_NUM_REQUERIMENTO_SOLICITA (CHECK, ENABLED); SYS_C0059798 (CHECK, ENABLED)"
SINFA;SOLICITACAO_ALT;9;TXT_DISCRIMINACAO;VARCHAR2;4000;N;;122;169360;0;5,90458195559754E-06;NO;1;Discriminacao dos produtos ;SYS_C0059799 (CHECK, ENABLED)
SINFA;SOLICITACAO_ALT;10;NUM_DECLARACAO;NUMBER;22;N;0;3;2;0;0,5;NO;1;Declara��o de propriedade ou resposabilidade sobre a mercadoria trafegada;"CKC_NUM_DECLARACAO_SOLICITA (CHECK, ENABLED); SYS_C0059800 (CHECK, ENABLED)"
SINFA;SOLICITACAO_ALT;11;COD_CPF_CGC;VARCHAR2;14;N;;14;16208;0;0,000029;NO;254;CPF/CGC;SYS_C0059801 (CHECK, ENABLED)
SINFA;SOLICITACAO_ALT;12;COD_RG;VARCHAR2;14;Y;;6;13130;181474;7,61614623000762E-05;NO;1;Identidade; (, )
SINFA;SOLICITACAO_ALT;13;DAT_SOLICITACAO_ALT;DATE;7;N;;8;5437;0;0,000183924958616884;NO;1;Data da Solicita��o;SYS_C0059802 (CHECK, ENABLED)
SINFA;SOLICITACAO_ALT;14;STA_EMITIDO_INTERNET;NUMBER;22;Y;0;3;2;0;1,58168284728219E-06;NO;2;indica se a DLT foi emitida pela internet.;CKC_STA_EMITIDO_INTER_SOLICITA (CHECK, ENABLED)
SINFA;SOLICITACAO_FORM;1;SEQ_SOLICITACAO_FORM;NUMBER;22;N;0;4;2141;0;0,000467071461933676;NO;1;C�digo da Solicita��o;"PK_SOLICITACAO_FORM (PRIMARY KEY, ENABLED); SYS_C0059807 (CHECK, ENABLED)"
SINFA;SOLICITACAO_FORM;2;SEQ_NFA;NUMBER;22;Y;0;3;985;1156;0,00101522842639594;NO;1;C�digo da NFA;FK_SOL_FOR_R_NF_AVU (FOREIGN KEY, ENABLED)
SINFA;SOLICITACAO_FORM;3;SEQ_FUNCIONARIO;NUMBER;22;Y;0;2;47;1883;0,0212765957446809;NO;1;Funcion�rio que solicitou o formul�rio;FK_SOL_FOR_R_FUN (FOREIGN KEY, ENABLED)
SINFA;SOLICITACAO_FORM;4;STA_SOLICITACAO_FORM;VARCHAR2;1;Y;;2;3;0;0,000233535730966838;NO;3;Status do formul�rio;CKC_STA_SOLICITACAO_F_SOLICITA (CHECK, ENABLED)
SINFA;SOLICITACAO_FORM;5;DAT_SOLICITACAO_FORM;DATE;7;Y;;8;456;0;0,00323925275623835;NO;254;Data que o fomul�rio foi solicitado; (, )
SINFA;SOLICITACAO_FORM;6;DAT_VALIDADE_FIM;DATE;7;N;;8;317;0;0,00332674345000718;NO;254;Data final de validade. Pode ser alterada apenas para maior, por determina��o publicada em portaria. Neste caso, deve ser mantido o hist�rico.;SYS_C0059808 (CHECK, ENABLED)
SINFA;SOLICITACAO_FORM;7;NUM_NFA;VARCHAR2;10;N;;11;2141;0;0,000467071461933676;NO;1;N�mero da nota da solicita��o;SYS_C0059809 (CHECK, ENABLED)
SINFA;SOLICITACAO_FORM;8;COD_AUTENTICIDADE;VARCHAR2;19;N;;20;2141;0;0,000467071461933676;NO;1;C�digo de autenticidade da solicita��o;SYS_C0059810 (CHECK, ENABLED)
SINFA;SOLICITACAO_FORM;9;TIP_JUSTIFICATIVA_CANCEL;NUMBER;22;Y;0;2;5;1227;0,2;NO;1;Tipo que identifica como um formul�rio foi cancelado.;CKC_TIP_JUSTIFICATIVA_SOLICITA (CHECK, ENABLED)
SINFA;SOLICITACAO_FORM;10;SEQ_USUARIO;NUMBER;22;Y;0;5;170;0;0,000233535730966838;NO;170;Seq�encial do usu�rio;FK_SOL_FOR_R_USU (FOREIGN KEY, ENABLED)
SINFA;SOLICITACAO_FORM;11;DSC_JUSTIFICATIVA_CANCEL;VARCHAR2;255;Y;;4;5;2104;0,2;NO;1;justificativa do cancelamento do formulario, dados de como o form. foi extraviado entre outras.; (, )
SINFA;SOLICITACAO_FORM;12;COD_ORGAO_LOCAL;NUMBER;22;Y;0;6;45;0;0,000233535730966838;NO;45;Orgao Local do Formulario.;FK_SOL_FORM_R_ORG_LOC (FOREIGN KEY, ENABLED)
SINFA;TRANSPORTE;1;SEQ_SOLICITACAO_NFA;NUMBER;22;N;0;6;1942823;0;5,14714927710862E-07;NO;1;C�digo da Solicita��o;"FK_NF_AVU_R_TRA (FOREIGN KEY, ENABLED); PK_TRANSPORTE (PRIMARY KEY, ENABLED); SYS_C0059814 (CHECK, ENABLED)"
SINFA;TRANSPORTE;2;COD_UF_TRANSPORTADORA;NUMBER;22;Y;0;2;28;1640901;0,0357142857142857;NO;1;C�DIGO DA UF;FK_TRA_R_MUN (FOREIGN KEY, ENABLED)
SINFA;TRANSPORTE;3;COD_MUNICIPIO_UF;NUMBER;22;Y;0;3;1293;15827;0,000773395204949729;NO;1;C�DIGO DO MUNIC�PIO;FK_TRA_R_MUN (FOREIGN KEY, ENABLED)
SINFA;TRANSPORTE;4;TIP_FRETE_CONTA;NUMBER;22;Y;0;2;2;1611769;0,5;NO;1;Tipo do Frete;CKC_TIP_FRETE_CONTA_TRANSPOR (CHECK, ENABLED)
SINFA;TRANSPORTE;5;NUM_PLACA;VARCHAR2;7;Y;;2;12265;1761004;8,15328169588259E-05;NO;1;Placa do Veiculo; (, )
SINFA;TRANSPORTE;6;QTD_TRANSPORTE;NUMBER;22;Y;2;2;1465;1855745;0,00068259385665529;NO;1;Quantidade do transporte; (, )
SINFA;TRANSPORTE;7;DSC_ESPECIE;VARCHAR2;50;Y;;2;1777;1881582;0,00056274620146314;NO;1;Especie do Transporte; (, )
SINFA;TRANSPORTE;8;DSC_MARCA;VARCHAR2;50;Y;;2;2046;1915607;0,000488758553274682;NO;1;Marca do Transporte; (, )
SINFA;TRANSPORTE;9;NUM_TRANSPORTE;NUMBER;22;Y;0;2;600;1941740;0,00166666666666667;NO;1;Numero do Transporte; (, )
SINFA;TRANSPORTE;10;NUM_PESO_BRUTO;NUMBER;22;Y;2;2;6766;1888778;0,000147797812592374;NO;1;peso bruto do transporte; (, )
SINFA;TRANSPORTE;11;NUM_PESO_LIQUIDO;NUMBER;22;Y;2;2;7436;1723373;0,000134480903711673;NO;1;Peso l�quido do transporte; (, )
SINFA;TRANSPORTE;12;NOM_LOGR_TRANSPORTADORA;VARCHAR2;60;Y;;4;12566;1633650;7,95798185580137E-05;NO;1;Nome do logradouro da transportadora; (, )
SINFA;TRANSPORTE;13;NUM_LOGR_TRANSPORTADORA;VARCHAR2;60;Y;;2;3541;1626963;0,000282406099971759;NO;1;Numero do logradouro da transportadora; (, )
SINFA;TRANSPORTE;14;SEQ_PESSOA_TRANS;NUMBER;22;Y;0;2;18532;1612186;5,39607165983164E-05;NO;1;C�digo da transportadora; (, )
SINFA;VALID_NFA;1;SEQ_NFA;NUMBER;22;N;0;6;2623632;0;3,81151015081383E-07;NO;1;C�digo da NFA;"FK_VAL_NFA_R_NF_AVU (FOREIGN KEY, ENABLED); PK_VALID_NFA (PRIMARY KEY, ENABLED); SYS_C0059817 (CHECK, ENABLED)"
SINFA;VALID_NFA;2;SEQ_USUARIO;NUMBER;22;Y;0;5;874;573959;0,00044;NO;254;Seq�encial do usu�rio;FK_VAL_NFA_R_USU (FOREIGN KEY, ENABLED)
SINFA;VALID_NFA;3;DSC_JUSTIFICATIVA;VARCHAR2;1024;Y;;65;376800;236779;2,65392781316348E-06;NO;1;Justificativa relativa a a��o tomada; (, )
SINFA;VALID_NFA;4;DAT_VALID_SOLIC_NFA;DATE;7;N;;8;2592256;0;3,85764368951215E-07;NO;1;Data da valida��o;SYS_C0059818 (CHECK, ENABLED)
SINFA;VALID_NFA;5;COD_VERSAO;NUMBER;22;Y;0;3;4;0;1,90575507540692E-07;NO;4;Campo a ser utilizado pelo hibernate no controle de concorr�ncia na tentativa de valida��o a uma solicita��o NFA.; (, )
SINFA;VALID_NFA;6;TIP_ACAO;NUMBER;22;N;0;3;5;0;0,2;NO;1;A��o realizada no ato da valida��o, como validar c/ dae, validar s/ dae ou indeferir.;"CKC_TIP_ACAO_VALID_NF (CHECK, ENABLED); SYS_C0059819 (CHECK, ENABLED)"
SINFA;VALID_NFA;7;STA_AUTOR_VAL_SINFA;NUMBER;22;Y;0;3;2;0;0,5;NO;1;;CKC_STA_AUTOR_VAL_SIN_VALID_NF (CHECK, ENABLED)
>>>>>>> 37d07ff8032b24222700dbba20e5a26ad91c838b;;;;;;;;;;;;;;;
